Date,Team,Opponent,Team Score,Opponent Score,Location,Team Margin,Team Result,Team Location,Team Avg Scoring Margin,Opponent Average Scoring Margin
12/8/12,Southern Miss,Louisiana Tech,55,65,Louisiana Tech,-10,Loss,Away,7.83,8.70
12/8/12,Louisville,Missouri KC,99,47,Louisville,52,Win,Home,15.55,-10.87
12/8/12,Missouri KC,Louisville,47,99,Louisville,-52,Loss,Away,-10.87,15.55
12/8/12,Marquette,Wisconsin,60,50,Marquette,10,Win,Home,6.73,10.10
12/8/12,Wisconsin,Marquette,50,60,Marquette,-10,Loss,Away,10.10,6.73
12/8/12,Marshall,Coppin St,69,63,Marshall,6,Win,Home,-4.35,-8.37
12/8/12,Coppin St,Marshall,63,69,Marshall,-6,Loss,Away,-8.37,-4.35
12/8/12,Maryland,S Carolina St,61,46,Maryland,15,Win,Home,7.10,-13.22
12/8/12,S Carolina St,Maryland,46,61,Maryland,-15,Loss,Away,-13.22,7.10
12/8/12,McNeese St,ULL,77,72,McNeese St,5,Win,Home,-6.73,-3.00
12/8/12,ULL,McNeese St,72,77,McNeese St,-5,Loss,Away,-3.00,-6.73
12/8/12,Memphis,Austin Peay,83,65,Memphis,18,Win,Home,10.58,-8.03
12/8/12,Austin Peay,Memphis,65,83,Memphis,-18,Loss,Away,-8.03,10.58
12/8/12,Mercer,Alabama A&M,65,46,Mercer,19,Win,Home,5.41,-9.04
12/8/12,Alabama A&M,Mercer,46,65,Mercer,-19,Loss,Away,-9.04,5.41
12/8/12,Michigan,Arkansas,80,67,Michigan,13,Win,Home,11.93,5.10
12/8/12,Arkansas,Michigan,67,80,Michigan,-13,Loss,Away,5.10,11.93
12/8/12,Michigan St,Loyola-Chicago,73,61,Michigan St,12,Win,Home,8.67,1.27
12/8/12,Loyola-Chicago,Michigan St,61,73,Michigan St,-12,Loss,Away,1.27,8.67
12/8/12,Middle Tenn St,Mississippi,65,62,Middle Tenn St,3,Win,Home,13.97,11.10
12/8/12,Mississippi,Middle Tenn St,62,65,Middle Tenn St,-3,Loss,Away,11.10,13.97
12/8/12,Missouri,Tennessee St,68,38,Missouri,30,Win,Home,10.39,-0.68
12/8/12,Tennessee St,Missouri,38,68,Missouri,-30,Loss,Away,-0.68,10.39
12/8/12,Morehead St,Indiana St,71,63,Morehead St,8,Win,Home,-3.59,0.62
12/8/12,Indiana St,Morehead St,63,71,Morehead St,-8,Loss,Away,0.62,-3.59
12/8/12,NC State,Cleveland St,80,63,NC State,17,Win,Home,7.35,-7.17
12/8/12,Cleveland St,NC State,63,80,NC State,-17,Loss,Away,-7.17,7.35
12/8/12,Duke,Temple,90,67,Neutral,23,Win,Neutral,13.58,4.97
12/8/12,Rutgers,Iona,81,73,Neutral,8,Win,Neutral,-1.24,5.00
12/8/12,Loyola MD,St Peter's,61,55,Neutral,6,Win,Neutral,3.68,-6.10
12/8/12,UCLA,Texas,65,63,Neutral,2,Win,Neutral,6.42,0.50
12/8/12,Texas,UCLA,63,65,Neutral,-2,Loss,Neutral,0.50,6.42
12/8/12,St Peter's,Loyola MD,55,61,Neutral,-6,Loss,Neutral,-6.10,3.68
12/8/12,Iona,Rutgers,73,81,Neutral,-8,Loss,Neutral,5.00,-1.24
12/8/12,Temple,Duke,67,90,Neutral,-23,Loss,Neutral,4.97,13.58
12/8/12,New Hampshire,Yale,64,56,New Hampshire,8,Win,Home,-3.52,-3.14
12/8/12,Yale,New Hampshire,56,64,New Hampshire,-8,Loss,Away,-3.14,-3.52
12/8/12,New Mexico,Valparaiso,65,52,New Mexico,13,Win,Home,6.74,8.90
12/8/12,Valparaiso,New Mexico,52,65,New Mexico,-13,Loss,Away,8.90,6.74
12/8/12,North Carolina,ETSU,78,55,North Carolina,23,Win,Home,7.30,-10.57
12/8/12,ETSU,North Carolina,55,78,North Carolina,-23,Loss,Away,-10.57,7.30
12/8/12,North Texas,Jackson St,83,65,North Texas,18,Win,Home,-3.14,-5.44
12/8/12,Jackson St,North Texas,65,83,North Texas,-18,Loss,Away,-5.44,-3.14
12/8/12,La Salle,Northeastern,66,64,Northeastern,2,Win,Away,7.07,1.63
12/8/12,Northeastern,La Salle,64,66,Northeastern,-2,Loss,Home,1.63,7.07
12/8/12,Butler,Northwestern,74,65,Northwestern,9,Win,Away,5.20,-2.58
12/8/12,Northwestern,Butler,65,74,Northwestern,-9,Loss,Home,-2.58,5.20
12/8/12,Notre Dame,Brown,84,57,Notre Dame,27,Win,Home,7.81,-3.30
12/8/12,Brown,Notre Dame,57,84,Notre Dame,-27,Loss,Away,-3.30,7.81
12/8/12,Ohio,Oakland,78,61,Ohio,17,Win,Home,9.16,-1.90
12/8/12,Oakland,Ohio,61,78,Ohio,-17,Loss,Away,-1.90,9.16
12/8/12,Ohio St,Long Beach St,89,55,Ohio St,34,Win,Home,11.47,-1.86
12/8/12,Long Beach St,Ohio St,55,89,Ohio St,-34,Loss,Away,-1.86,11.47
12/8/12,Oklahoma St,Missouri St,62,42,Oklahoma St,20,Win,Home,10.47,-7.90
12/8/12,Missouri St,Oklahoma St,42,62,Oklahoma St,-20,Loss,Away,-7.90,10.47
12/8/12,Oregon,Idaho St,87,35,Oregon,52,Win,Home,7.90,-8.14
12/8/12,Idaho St,Oregon,35,87,Oregon,-52,Loss,Away,-8.14,7.90
12/8/12,Oregon St,Grambling,85,54,Oregon St,31,Win,Home,2.00,-27.37
12/8/12,Grambling,Oregon St,54,85,Oregon St,-31,Loss,Away,-27.37,2.00
12/8/12,Pacific,San Francisco,67,59,Pacific,8,Win,Home,1.55,-0.59
12/8/12,San Francisco,Pacific,59,67,Pacific,-8,Loss,Away,-0.59,1.55
12/8/12,Villanova,Penn,68,55,Penn,13,Win,Away,2.87,-5.23
12/8/12,Penn,Villanova,55,68,Penn,-13,Loss,Home,-5.23,2.87
12/8/12,Penn St,Army,78,70,Penn St,8,Win,Home,-6.27,3.03
12/8/12,Army,Penn St,70,78,Penn St,-8,Loss,Away,3.03,-6.27
12/8/12,Pittsburgh,North Florida,89,47,Pittsburgh,42,Win,Home,14.71,-3.93
12/8/12,North Florida,Pittsburgh,47,89,Pittsburgh,-42,Loss,Away,-3.93,14.71
12/8/12,Drexel,Princeton,64,57,Princeton,7,Win,Away,0.10,4.50
12/8/12,Princeton,Drexel,57,64,Princeton,-7,Loss,Home,4.50,0.10
12/8/12,Vermont,Quinnipiac,53,46,Quinnipiac,7,Win,Away,4.31,0.16
12/8/12,Quinnipiac,Vermont,46,53,Quinnipiac,-7,Loss,Home,0.16,4.31
12/8/12,William & Mary,Radford,60,55,Radford,5,Win,Away,-0.43,-3.61
12/8/12,Radford,William & Mary,55,60,Radford,-5,Loss,Home,-3.61,-0.43
12/8/12,San Diego,Tulane,78,72,San Diego,6,Win,Home,-3.59,4.33
12/8/12,Tulane,San Diego,72,78,San Diego,-6,Loss,Away,4.33,-3.59
12/8/12,San Jose St,CS Sacramento,62,57,San Jose St,5,Win,Home,-8.11,-2.63
12/8/12,CS Sacramento,San Jose St,57,62,San Jose St,-5,Loss,Away,-2.63,-8.11
12/8/12,SC Upstate,UT San Antonio,88,77,SC Upstate,11,Win,Home,0.77,-6.31
12/8/12,UT San Antonio,SC Upstate,77,88,SC Upstate,-11,Loss,Away,-6.31,0.77
12/8/12,Cent Arkansas,SE Missouri St,88,85,SE Missouri St,3,Win,Away,-4.70,0.76
12/8/12,SE Missouri St,Cent Arkansas,85,88,SE Missouri St,-3,Loss,Home,0.76,-4.70
12/8/12,Lehigh,St Francis PA,83,67,St Francis PA,16,Win,Away,7.24,-10.79
12/8/12,St Francis PA,Lehigh,67,83,St Francis PA,-16,Loss,Home,-10.79,7.24
12/8/12,St John's,Fordham,58,47,St John's,11,Win,Home,-0.53,-11.48
12/8/12,Fordham,St John's,47,58,St John's,-11,Loss,Away,-11.48,-0.53
12/8/12,Syracuse,Monmouth NJ,108,56,Syracuse,52,Win,Home,12.68,-7.84
12/8/12,Monmouth NJ,Syracuse,56,108,Syracuse,-52,Loss,Away,-7.84,12.68
12/8/12,Texas St,TX Pan American,73,58,Texas St,15,Win,Home,-6.23,-5.07
12/8/12,TX Pan American,Texas St,58,73,Texas St,-15,Loss,Away,-5.07,-6.23
12/8/12,Utah Valley,Troy,86,82,Troy,4,Win,Away,-4.44,-4.97
12/8/12,Troy,Utah Valley,82,86,Troy,-4,Loss,Home,-4.97,-4.44
12/8/12,Tulsa,TCU,50,49,Tulsa,1,Win,Home,-1.38,-8.53
12/8/12,TCU,Tulsa,49,50,Tulsa,-1,Loss,Away,-8.53,-1.38
12/8/12,UAB,South Alabama,92,78,UAB,14,Win,Home,-0.87,0.59
12/8/12,South Alabama,UAB,78,92,UAB,-14,Loss,Away,0.59,-0.87
12/8/12,Minnesota,USC,71,57,USC,14,Win,Away,7.03,-1.90
12/8/12,USC,Minnesota,57,71,USC,-14,Loss,Home,-1.90,7.03
12/8/12,UTEP,Idaho,64,60,UTEP,4,Win,Home,2.63,-2.04
12/8/12,Idaho,UTEP,60,64,UTEP,-4,Loss,Away,-2.04,2.63
12/8/12,Virginia,MS Valley St,67,39,Virginia,28,Win,Home,9.81,-10.86
12/8/12,MS Valley St,Virginia,39,67,Virginia,-28,Loss,Away,-10.86,9.81
12/8/12,W Carolina,Appalachian St,70,64,W Carolina,6,Win,Home,-2.41,-2.70
12/8/12,Appalachian St,W Carolina,64,70,W Carolina,-6,Loss,Away,-2.70,-2.41
12/8/12,W Illinois,Edwardsville,55,38,W Illinois,17,Win,Home,4.92,-6.52
12/8/12,Edwardsville,W Illinois,38,55,W Illinois,-17,Loss,Away,-6.52,4.92
12/8/12,W Kentucky,IUPUI,77,57,W Kentucky,20,Win,Home,0.10,-13.00
12/8/12,IUPUI,W Kentucky,57,77,W Kentucky,-20,Loss,Away,-13.00,0.10
12/8/12,Seton Hall,Wake Forest,71,67,Wake Forest,4,Win,Away,-0.19,-2.40
12/8/12,Wake Forest,Seton Hall,67,71,Wake Forest,-4,Loss,Home,-2.40,-0.19
12/8/12,Nevada,Washington,76,73,Washington,3,Win,Away,-4.93,1.16
12/8/12,Washington,Nevada,73,76,Washington,-3,Loss,Home,1.16,-4.93
12/8/12,Weber St,UC Irvine,65,51,Weber St,14,Win,Home,11.30,0.83
12/8/12,UC Irvine,Weber St,51,65,Weber St,-14,Loss,Away,0.83,11.30
12/8/12,West Virginia,Virginia Tech,68,67,West Virginia,1,Win,Home,-1.94,-4.13
12/8/12,Virginia Tech,West Virginia,67,68,West Virginia,-1,Loss,Away,-4.13,-1.94
12/8/12,Wichita St,N Colorado,80,54,Wichita St,26,Win,Home,8.87,-2.59
12/8/12,N Colorado,Wichita St,54,80,Wichita St,-26,Loss,Away,-2.59,8.87
12/8/12,Wright St,VMI,92,59,Wright St,33,Win,Home,3.59,-4.54
12/8/12,VMI,Wright St,59,92,Wright St,-33,Loss,Away,-4.54,3.59
12/7/12,Connecticut,Harvard,57,49,Connecticut,8,Win,Home,4.47,4.70
12/7/12,Harvard,Connecticut,49,57,Connecticut,-8,Loss,Away,4.70,4.47
12/7/12,F Dickinson,Lafayette,82,80,F Dickinson,2,Win,Home,-13.35,-0.41
12/7/12,Lafayette,F Dickinson,80,82,F Dickinson,-2,Loss,Away,-0.41,-13.35
12/7/12,Canisius,Fairfield,67,55,Fairfield,12,Win,Away,3.37,2.03
12/7/12,Fairfield,Canisius,55,67,Fairfield,-12,Loss,Home,2.03,3.37
12/7/12,Iowa,Iowa St,80,71,Iowa,9,Win,Home,7.61,9.23
12/7/12,Iowa St,Iowa,71,80,Iowa,-9,Loss,Away,9.23,7.61
12/7/12,Marist,Manhattan,62,58,Marist,4,Win,Home,-4.67,-2.38
12/7/12,Manhattan,Marist,58,62,Marist,-4,Loss,Away,-2.38,-4.67
12/7/12,Mt St Mary's,Navy,72,65,Mt St Mary's,7,Win,Home,-1.13,-6.87
12/7/12,Navy,Mt St Mary's,65,72,Mt St Mary's,-7,Loss,Away,-6.87,-1.13
12/7/12,VA Commonwealth,Old Dominion,83,70,Old Dominion,13,Win,Away,13.55,-6.03
12/7/12,Old Dominion,VA Commonwealth,70,83,Old Dominion,-13,Loss,Home,-6.03,13.55
12/7/12,Rider,Siena,62,56,Siena,6,Win,Away,0.90,-8.73
12/7/12,Siena,Rider,56,62,Siena,-6,Loss,Home,-8.73,0.90
12/7/12,South Carolina,Jacksonville,91,74,South Carolina,17,Win,Home,-2.55,-5.45
12/7/12,Jacksonville,South Carolina,74,91,South Carolina,-17,Loss,Away,-5.45,-2.55
12/7/12,WI Milwaukee,N Illinois,80,73,WI Milwaukee,7,Win,Home,-10.07,-10.11
12/7/12,N Illinois,WI Milwaukee,73,80,WI Milwaukee,-7,Loss,Away,-10.11,-10.07
12/6/12,Cincinnati,Ark Little Rock,87,53,Cincinnati,34,Win,Home,8.45,-1.70
12/6/12,Ark Little Rock,Cincinnati,53,87,Cincinnati,-34,Loss,Away,-1.70,8.45
12/6/12,Boston Univ,Coastal Car,69,63,Coastal Car,6,Win,Away,3.69,-0.38
12/6/12,Coastal Car,Boston Univ,63,69,Coastal Car,-6,Loss,Home,-0.38,3.69
12/6/12,CS Bakersfield,CS Fullerton,72,70,CS Fullerton,2,Win,Away,-4.27,0.38
12/6/12,CS Fullerton,CS Bakersfield,70,72,CS Fullerton,-2,Loss,Home,0.38,-4.27
12/6/12,Idaho,E Washington,81,79,E Washington,2,Win,Away,-2.04,-5.29
12/6/12,E Washington,Idaho,79,81,E Washington,-2,Loss,Home,-5.29,-2.04
12/6/12,American Univ,MD Baltimore Co,73,70,MD Baltimore Co,3,Win,Away,-6.03,-9.21
12/6/12,MD Baltimore Co,American Univ,70,73,MD Baltimore Co,-3,Loss,Home,-9.21,-6.03
12/6/12,Creighton,Nebraska,64,42,Nebraska,22,Win,Away,12.32,-4.90
12/6/12,Nebraska,Creighton,42,64,Nebraska,-22,Loss,Home,-4.90,12.32
12/6/12,Providence,Rhode Island,72,57,Providence,15,Win,Home,3.43,-5.55
12/6/12,Rhode Island,Providence,57,72,Providence,-15,Loss,Away,-5.55,3.43
12/6/12,San Diego St,Santa Barbara,84,70,San Diego St,14,Win,Home,7.75,-4.68
12/6/12,Santa Barbara,San Diego St,70,84,San Diego St,-14,Loss,Away,-4.68,7.75
12/6/12,FL Atlantic,Stetson,88,78,Stetson,10,Win,Away,-3.43,-2.39
12/6/12,Stetson,FL Atlantic,78,88,Stetson,-10,Loss,Home,-2.39,-3.43
12/6/12,Syracuse,Long Beach St,84,53,Syracuse,31,Win,Home,12.68,-1.86
12/6/12,Long Beach St,Syracuse,53,84,Syracuse,-31,Loss,Away,-1.86,12.68
12/6/12,Tennessee Tech,WI Green Bay,74,68,Tennessee Tech,6,Win,Home,-6.37,2.23
12/6/12,WI Green Bay,Tennessee Tech,68,74,Tennessee Tech,-6,Loss,Away,2.23,-6.37
12/6/12,William & Mary,Howard,78,69,William & Mary,9,Win,Home,-0.43,-8.96
12/6/12,Howard,William & Mary,69,78,William & Mary,-9,Loss,Away,-8.96,-0.43
12/6/12,Vanderbilt,Xavier,66,64,Xavier,2,Win,Away,0.00,2.87
12/6/12,Xavier,Vanderbilt,64,66,Xavier,-2,Loss,Home,2.87,0.00
12/5/12,Dayton,Alabama,81,76,Alabama,5,Win,Away,5.47,3.50
12/5/12,Alabama,Dayton,76,81,Alabama,-5,Loss,Home,3.50,5.47
12/5/12,Albany NY,St Francis NY,77,73,Albany NY,4,Win,Home,4.12,-1.17
12/5/12,St Francis NY,Albany NY,73,77,Albany NY,-4,Loss,Away,-1.17,4.12
12/5/12,Arizona St,Hartford,71,63,Arizona St,8,Win,Home,4.55,-0.66
12/5/12,Hartford,Arizona St,63,71,Arizona St,-8,Loss,Away,-0.66,4.55
12/5/12,Yale,Bryant,64,62,Bryant,2,Win,Away,-3.14,2.90
12/5/12,Bryant,Yale,62,64,Bryant,-2,Loss,Home,2.90,-3.14
12/5/12,Butler,IUPUI,87,55,Butler,32,Win,Home,5.20,-13.00
12/5/12,IUPUI,Butler,55,87,Butler,-32,Loss,Away,-13.00,5.20
12/5/12,Cent Arkansas,TN Martin,87,86,Cent Arkansas,1,Win,Home,-4.70,-12.59
12/5/12,TN Martin,Cent Arkansas,86,87,Cent Arkansas,-1,Loss,Away,-12.59,-4.70
12/5/12,DePaul,Chicago St,74,64,Chicago St,10,Win,Away,-3.42,-8.12
12/5/12,Chicago St,DePaul,64,74,Chicago St,-10,Loss,Home,-8.12,-3.42
12/5/12,Colorado,Colorado St,70,61,Colorado,9,Win,Home,4.80,9.45
12/5/12,Colorado St,Colorado,61,70,Colorado,-9,Loss,Away,9.45,4.80
12/5/12,Charlotte,Davidson,73,69,Davidson,4,Win,Away,0.63,10.55
12/5/12,Davidson,Charlotte,69,73,Davidson,-4,Loss,Home,10.55,0.63
12/5/12,Denver,Mercer,69,40,Denver,29,Win,Home,10.21,5.41
12/5/12,Mercer,Denver,40,69,Denver,-29,Loss,Away,5.41,10.21
12/5/12,Detroit,Toledo,79,73,Detroit,6,Win,Home,6.03,0.61
12/5/12,Toledo,Detroit,73,79,Detroit,-6,Loss,Away,0.61,6.03
12/5/12,St Mary's CA,Drake,88,73,Drake,15,Win,Away,12.70,-1.93
12/5/12,Drake,St Mary's CA,73,88,Drake,-15,Loss,Home,-1.93,12.70
12/5/12,W Illinois,E Illinois,57,45,E Illinois,12,Win,Away,4.92,-3.63
12/5/12,E Illinois,W Illinois,45,57,E Illinois,-12,Loss,Home,-3.63,4.92
12/5/12,Evansville,Miami OH,94,68,Evansville,26,Win,Home,2.63,-6.82
12/5/12,Miami OH,Evansville,68,94,Evansville,-26,Loss,Away,-6.82,2.63
12/5/12,Florida,Florida St,72,47,Florida St,25,Win,Away,18.77,-1.00
12/5/12,Florida St,Florida,47,72,Florida St,-25,Loss,Home,-1.00,18.77
12/5/12,James Madison,ETSU,70,45,James Madison,25,Win,Home,0.29,-10.57
12/5/12,ETSU,James Madison,45,70,James Madison,-25,Loss,Away,-10.57,0.29
12/5/12,Niagara,Loyola MD,62,61,Loyola MD,1,Win,Away,2.23,3.68
12/5/12,Loyola MD,Niagara,61,62,Loyola MD,-1,Loss,Home,3.68,2.23
12/5/12,Maryland,MD E Shore,100,68,Maryland,32,Win,Home,7.10,-14.48
12/5/12,MD E Shore,Maryland,68,100,Maryland,-32,Loss,Away,-14.48,7.10
12/5/12,Memphis,Ohio,84,58,Memphis,26,Win,Home,10.58,9.16
12/5/12,Ohio,Memphis,58,84,Memphis,-26,Loss,Away,9.16,10.58
12/5/12,Michigan St,Ark Pine Bluff,76,44,Michigan St,32,Win,Home,8.67,-3.93
12/5/12,Ark Pine Bluff,Michigan St,44,76,Michigan St,-32,Loss,Away,-3.93,8.67
12/5/12,Middle Tenn St,UAB,84,64,Middle Tenn St,20,Win,Home,13.97,-0.87
12/5/12,UAB,Middle Tenn St,64,84,Middle Tenn St,-20,Loss,Away,-0.87,13.97
12/5/12,Navy,Monmouth NJ,85,66,Monmouth NJ,19,Win,Away,-6.87,-7.84
12/5/12,Monmouth NJ,Navy,66,85,Monmouth NJ,-19,Loss,Home,-7.84,-6.87
12/5/12,N Dakota St,Morehead St,69,57,Morehead St,12,Win,Away,9.96,-3.59
12/5/12,Morehead St,N Dakota St,57,69,Morehead St,-12,Loss,Home,-3.59,9.96
12/5/12,N Illinois,Edwardsville,65,54,N Illinois,11,Win,Home,-10.11,-6.52
12/5/12,Edwardsville,N Illinois,54,65,N Illinois,-11,Loss,Away,-6.52,-10.11
12/5/12,La Salle,Penn St,82,57,Neutral,25,Win,Neutral,7.07,-6.27
12/5/12,Pittsburgh,Duquesne,66,45,Neutral,21,Win,Neutral,14.71,-8.03
12/5/12,West Virginia,Marshall,69,59,Neutral,10,Win,Neutral,-1.94,-4.35
12/5/12,Marshall,West Virginia,59,69,Neutral,-10,Loss,Neutral,-4.35,-1.94
12/5/12,Duquesne,Pittsburgh,45,66,Neutral,-21,Loss,Neutral,-8.03,14.71
12/5/12,Penn St,La Salle,57,82,Neutral,-25,Loss,Neutral,-6.27,7.07
12/5/12,Central Conn,New Hampshire,87,84,New Hampshire,3,Win,Away,-4.20,-3.52
12/5/12,New Hampshire,Central Conn,84,87,New Hampshire,-3,Loss,Home,-3.52,-4.20
12/5/12,New Mexico,USC,75,67,New Mexico,8,Win,Home,6.74,-1.90
12/5/12,USC,New Mexico,67,75,New Mexico,-8,Loss,Away,-1.90,6.74
12/5/12,Missouri KC,North Dakota,73,70,North Dakota,3,Win,Away,-10.87,-3.68
12/5/12,North Dakota,Missouri KC,70,73,North Dakota,-3,Loss,Home,-3.68,-10.87
12/5/12,Loy Marymount,Northern Arizona,92,86,Northern Arizona,6,Win,Away,-6.61,-7.90
12/5/12,Northern Arizona,Loy Marymount,86,92,Northern Arizona,-6,Loss,Home,-7.90,-6.61
12/5/12,Northern Iowa,N Colorado,76,59,Northern Iowa,17,Win,Home,3.10,-2.59
12/5/12,N Colorado,Northern Iowa,59,76,Northern Iowa,-17,Loss,Away,-2.59,3.10
12/5/12,Oklahoma St,South Florida,61,49,Oklahoma St,12,Win,Home,10.47,-3.40
12/5/12,South Florida,Oklahoma St,49,61,Oklahoma St,-12,Loss,Away,-3.40,10.47
12/5/12,Pepperdine,UC Riverside,62,40,Pepperdine,22,Win,Home,-4.86,-9.79
12/5/12,UC Riverside,Pepperdine,40,62,Pepperdine,-22,Loss,Away,-9.79,-4.86
12/5/12,Quinnipiac,Colgate,67,56,Quinnipiac,11,Win,Home,0.16,-6.16
12/5/12,Colgate,Quinnipiac,56,67,Quinnipiac,-11,Loss,Away,-6.16,0.16
12/5/12,Holy Cross,Sacred Heart,83,78,Sacred Heart,5,Win,Away,-3.17,-6.07
12/5/12,Sacred Heart,Holy Cross,78,83,Sacred Heart,-5,Loss,Home,-6.07,-3.17
12/5/12,St Louis,North Texas,67,63,St Louis,4,Win,Home,10.50,-3.14
12/5/12,North Texas,St Louis,63,67,St Louis,-4,Loss,Away,-3.14,10.50
12/5/12,St Peter's,Iona,64,62,St Peter's,2,Win,Home,-6.10,5.00
12/5/12,Iona,St Peter's,62,64,St Peter's,-2,Loss,Away,5.00,-6.10
12/5/12,Texas A&M,SF Austin,62,54,Texas A&M,8,Win,Home,1.81,11.88
12/5/12,SF Austin,Texas A&M,54,62,Texas A&M,-8,Loss,Away,11.88,1.81
12/5/12,Oral Roberts,Texas St,86,77,Texas St,9,Win,Away,2.80,-6.23
12/5/12,Texas St,Oral Roberts,77,86,Texas St,-9,Loss,Home,-6.23,2.80
12/5/12,Tulsa,Missouri St,61,42,Tulsa,19,Win,Home,-1.38,-7.90
12/5/12,Missouri St,Tulsa,42,61,Tulsa,-19,Loss,Away,-7.90,-1.38
12/5/12,San Jose St,UC Davis,73,64,UC Davis,9,Win,Away,-8.11,-0.20
12/5/12,UC Davis,San Jose St,64,73,UC Davis,-9,Loss,Home,-0.20,-8.11
12/5/12,Utah,Boise St,76,55,Utah,21,Win,Home,-1.93,4.69
12/5/12,Boise St,Utah,55,76,Utah,-21,Loss,Away,4.69,-1.93
12/5/12,Valparaiso,IPFW,63,52,Valparaiso,11,Win,Home,8.90,-1.90
12/5/12,IPFW,Valparaiso,52,63,Valparaiso,-11,Loss,Away,-1.90,8.90
12/5/12,Towson,Vermont,68,64,Vermont,4,Win,Away,0.67,4.31
12/5/12,Vermont,Towson,64,68,Vermont,-4,Loss,Home,4.31,0.67
12/5/12,Temple,Villanova,76,61,Villanova,15,Win,Away,4.97,2.87
12/5/12,Villanova,Temple,61,76,Villanova,-15,Loss,Home,2.87,4.97
12/5/12,Virginia,Tennessee,46,38,Virginia,8,Win,Home,9.81,3.33
12/5/12,Tennessee,Virginia,38,46,Virginia,-8,Loss,Away,3.33,9.81
12/5/12,W Kentucky,S Illinois,58,57,W Kentucky,1,Win,Home,0.10,-2.93
12/5/12,S Illinois,W Kentucky,57,58,W Kentucky,-1,Loss,Away,-2.93,0.10
12/5/12,Wake Forest,High Point,71,60,Wake Forest,11,Win,Home,-2.40,3.15
12/5/12,High Point,Wake Forest,60,71,Wake Forest,-11,Loss,Away,3.15,-2.40
12/5/12,Gonzaga,Washington St,71,69,Washington St,2,Win,Away,17.40,1.55
12/5/12,Washington St,Gonzaga,69,71,Washington St,-2,Loss,Home,1.55,17.40
12/5/12,Weber St,Utah Valley,89,56,Weber St,33,Win,Home,11.30,-4.44
12/5/12,Utah Valley,Weber St,56,89,Weber St,-33,Loss,Away,-4.44,11.30
12/5/12,Buffalo,WI Milwaukee,72,52,WI Milwaukee,20,Win,Away,-2.57,-10.07
12/5/12,WI Milwaukee,Buffalo,52,72,WI Milwaukee,-20,Loss,Home,-10.07,-2.57
12/5/12,Wofford,Gardner Webb,54,42,Wofford,12,Win,Home,-1.63,2.86
12/5/12,Gardner Webb,Wofford,42,54,Wofford,-12,Loss,Away,2.86,-1.63
12/4/12,Arizona,Southern Miss,63,55,Arizona,8,Win,Home,9.97,7.83
12/4/12,Southern Miss,Arizona,55,63,Arizona,-8,Loss,Away,7.83,9.97
12/4/12,Arkansas,Oklahoma,81,78,Arkansas,3,Win,Home,5.10,5.33
12/4/12,Oklahoma,Arkansas,78,81,Arkansas,-3,Loss,Away,5.33,5.10
12/4/12,Army,Marist,91,57,Army,34,Win,Home,3.03,-4.67
12/4/12,Marist,Army,57,91,Army,-34,Loss,Away,-4.67,3.03
12/4/12,Northwestern,Baylor,74,70,Baylor,4,Win,Away,-2.58,6.73
12/4/12,Baylor,Northwestern,70,74,Baylor,-4,Loss,Home,6.73,-2.58
12/4/12,Belmont,Lipscomb,100,66,Belmont,34,Win,Home,12.75,-8.24
12/4/12,Lipscomb,Belmont,66,100,Belmont,-34,Loss,Away,-8.24,12.75
12/4/12,Harvard,Boston College,79,63,Boston College,16,Win,Away,4.70,-1.29
12/4/12,Boston College,Harvard,63,79,Boston College,-16,Loss,Home,-1.29,4.70
12/4/12,Bradley,G Washington,72,68,Bradley,4,Win,Home,-0.26,0.93
12/4/12,G Washington,Bradley,68,72,Bradley,-4,Loss,Away,0.93,-0.26
12/4/12,Bucknell,Kent,76,60,Bucknell,16,Win,Home,9.61,4.06
12/4/12,Kent,Bucknell,60,76,Bucknell,-16,Loss,Away,4.06,9.61
12/4/12,Robert Morris,Campbell,61,58,Campbell,3,Win,Away,5.67,-4.82
12/4/12,Campbell,Robert Morris,58,61,Campbell,-3,Loss,Home,-4.82,5.67
12/4/12,Charleston So,Citadel,101,73,Charleston So,28,Win,Home,4.32,-11.41
12/4/12,Citadel,Charleston So,73,101,Charleston So,-28,Loss,Away,-11.41,4.32
12/4/12,Louisville,Col Charleston,80,38,Col Charleston,42,Win,Away,15.55,4.70
12/4/12,Col Charleston,Louisville,38,80,Col Charleston,-42,Loss,Home,4.70,15.55
12/4/12,St Joseph's PA,Coppin St,67,55,Coppin St,12,Win,Away,3.76,-8.37
12/4/12,Coppin St,St Joseph's PA,55,67,Coppin St,-12,Loss,Home,-8.37,3.76
12/4/12,Delaware,Radford,68,59,Delaware,9,Win,Home,-0.10,-3.61
12/4/12,Radford,Delaware,59,68,Delaware,-9,Loss,Away,-3.61,-0.10
12/4/12,Elon,Dartmouth,71,49,Elon,22,Win,Home,2.39,-6.04
12/4/12,Dartmouth,Elon,49,71,Elon,-22,Loss,Away,-6.04,2.39
12/4/12,George Mason,MD Baltimore Co,74,63,George Mason,11,Win,Home,2.27,-9.21
12/4/12,MD Baltimore Co,George Mason,63,74,George Mason,-11,Loss,Away,-9.21,2.27
12/4/12,Georgia Tech,Georgia,62,54,Georgia Tech,8,Win,Home,2.67,-0.65
12/4/12,Georgia,Georgia Tech,54,62,Georgia Tech,-8,Loss,Away,-0.65,2.67
